H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,Identity,Face Direction,Face Zone,Eye Direction,Mouth,Number of people,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-01.266610,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-08.066523,1,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-52.033142,1,1,1
False,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-05-54.599835,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-04.166637,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-03.999914,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-59.566611,1,1,1
True,,0,,False,,1,headphone,False,right,red,right,GREEN,1.0,80,0-09-42.633062,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-03-52.466559,0,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-03-31.933235,0,1,1
True,,0,,True,,0,,False,left,red,center,GREEN,1.0,75,0-01-18.999963,0,1,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-02-38.333260,0,1,1
True,,0,,True,33.28663395418648,1,cell phone,True,left,red,center,GREEN,1.0,25,0-05-10.933189,1,1,1
True,57.0701322935211,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-44.266646,0,1,1
True,,0,,False,,0,,False,right,red,left,GREEN,1.0,80,0-02-36.633260,1,1,1
True,188.6001060445089,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-10.299688,1,1,1
False,,0,,True,,0,,False,,,,,,80,0-06-53.899807,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-53.066614,0,1,1
False,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-09-28.933069,1,0,1
False,,0,,False,,0,,False,,,,,,80,0-02-15.933270,0,1,1
True,84.64632301523794,1,watch,True,,0,,False,,,,,,80,0-02-10.499939,1,1,1
True,117.06835610018618,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-14.133187,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-41.633230,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-05-43.866507,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-07.066580,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-19.166574,0,1,1
True,77.46612162745726,1,watch,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-00-02.199999,0,1,1
True,,0,,True,32.7566787083184,1,cell phone,True,left,red,center,GREEN,1.0,25,0-05-11.499855,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-06.799997,0,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-14.766576,0,1,1
True,63.34824385884742,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-44.599979,0,1,1
True,,0,,False,,1,headphone,False,right,red,left,GREEN,1.0,80,0-08-05.266441,1,0,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-06.033163,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-27.866375,1,0,1
True,,0,,False,,0,,True,left,red,right,GREEN,1.0,30,0-01-31.933291,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-20.799935,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-40.766341,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-18.733018,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-20.566573,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-30.733012,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-00-25.466655,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-52.566447,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-02-15.733270,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-10-24.233043,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-09.133301,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-19.433157,1,1,1
True,,0,,True,,0,,False,,,,,,80,0-06-42.033146,0,0,0
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-24.299877,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-57.933139,1,1,1
True,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-10-10.666383,1,1,1
True,208.47062143141417,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-34.699844,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-30.566597,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-13.366493,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-31.899818,1,0,1
True,,0,,True,,0,,False,,,,,,80,0-02-13.766604,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-04.099886,0,1,1
True,190.41270965983338,1,closedbook,False,,0,,True,right,red,center,YELLOW,1.0,35,0-11-11.333021,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-19.199712,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-40.966424,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-45.199867,1,1,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-52.666363,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-02-04.299942,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-18.466546,1,1,1
False,,0,,False,,0,,True,left,red,right,GREEN,1.0,30,0-05-58.699833,1,0,1
True,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-03-46.233228,0,1,1
True,175.04570831642803,1,headphone,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-09.366495,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-00-23.499989,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-19.299907,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-10-27.799708,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-28.799931,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-41.699925,0,1,1
True,239.52035404115452,2,sheet,False,,1,headphone,True,right,red,left,GREEN,1.0,30,0-08-59.666416,1,1,1
True,74.79304780526061,1,watch,False,,0,,False,,,,,,80,0-06-54.199807,1,1,1
True,,0,,False,,1,headphone,True,left,red,left,GREEN,1.0,30,0-01-19.866630,1,1,1
True,49.24428900898052,1,headphone,True,,0,,False,,,,,,80,0-02-16.633270,0,1,1
False,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-48.066393,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-02-15.866603,0,1,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-04-32.199873,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-23.933155,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-05.266636,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-00-43.399980,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-10-11.233049,1,1,1
True,131.38112497615478,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-36.833177,0,1,1
True,107.78218776773832,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-33.966511,0,1,1
False,,0,,True,107.48953437428223,1,cell phone,True,left,red,center,YELLOW,1.0,35,0-08-37.633093,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-40.233147,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-37.466649,0,1,1
False,,0,,False,,2,headphone,True,left,red,center,GREEN,1.0,25,0-09-54.299724,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-03.633220,0,1,1
True,27.65863337187866,1,cell phone,False,,1,headphone,False,,,,,,80,0-03-28.899903,0,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-15.266464,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-17.266435,1,0,1
True,,0,,False,,1,headphone,True,left,red,center,YELLOW,1.0,35,0-00-25.766655,0,1,1
False,,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-00.166360,1,1,1
True,,0,,True,,0,,False,,,,,,80,0-06-41.966480,0,0,0
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-24.533099,1,1,1
True,88.23831367382311,1,watch,True,,0,,False,,,,,,80,0-02-06.799941,1,1,1
False,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-09-52.899724,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-08.599940,1,1,1
True,,0,,False,,0,,True,left,red,right,GREEN,1.0,30,0-11-24.933015,1,1,1
True,108.04628637764465,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-48.033088,1,1,1
False,,0,,True,200.33971149025845,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-27.933125,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-03.266581,0,1,1
True,,0,,False,,0,,True,left,red,right,YELLOW,1.0,40,0-10-26.499709,1,0,1
False,,0,,True,43.829214001622255,1,cell phone,True,left,red,center,GREEN,1.0,25,0-09-54.399724,1,1,1
True,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-06-36.933149,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-52.266587,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-48.099838,1,1,1
True,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-00-49.166644,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-21.299962,1,1,1
True,86.28441342444185,1,watch,False,,0,,False,,,,,,80,0-07-15.866464,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-50.233115,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-43.599701,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-29.799902,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-14.599826,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-58.399777,1,0,1
True,211.36697944570244,3,sheet,False,,0,,True,left,red,center,YELLOW,1.0,35,0-11-55.933000,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-23.533267,0,1,1
False,,0,,True,330.49205739321485,2,watch,True,right,red,center,YELLOW,1.0,35,0-08-10.333105,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-05-47.033172,0,1,1
True,,0,,True,150.23315213360866,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-38.633120,1,0,1
True,189.40168953839878,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-09.666355,1,1,1
True,88.60022573334675,1,watch,True,,0,,False,,,,,,80,0-02-07.866607,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-47.499671,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-39.099731,1,0,1
True,62.81719509815764,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-44.733313,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-58.099694,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-07-00.366471,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-05-45.499839,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-50.166560,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-16.399825,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-27.799875,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-24.433210,1,1,1
False,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-09-34.066400,1,0,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-31.066652,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-14.166353,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-47.266338,1,1,1
False,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-07-49.166448,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-00-53.766642,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-17.733074,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-40.966536,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-26.233209,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-40.766536,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-49.233283,1,1,1
True,,0,,False,,1,cell phone,True,right,red,left,YELLOW,1.0,40,0-10-02.166387,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-38.733232,0,1,1
True,,0,,False,,0,,True,left,red,left,GREEN,1.0,30,0-05-50.299837,1,1,1
False,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-05-52.433169,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-03-49.866560,0,1,1
True,238.64827675891564,2,sheet,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-01.066415,1,1,1
True,,0,,False,,0,,True,right,red,left,GREEN,1.0,30,0-00-20.133324,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-34.566372,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-15.899741,1,0,1
True,79.20227269466452,1,watch,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-03.399998,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-09-12.699743,1,0,1
True,,0,,True,,0,,True,right,red,left,GREEN,1.0,30,0-07-36.999787,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-55.666557,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-24.499682,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-55.866473,1,1,1
False,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-55.199723,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-56.333195,1,1,1
False,,0,,True,205.4555913086816,1,headphone,True,left,red,center,ORANGE,1.0,35,0-08-07.833106,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-34.833038,1,0,1
True,171.26879458909028,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-18.533185,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-37.233232,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-06-52.466475,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-46.466366,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-16.833158,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-43.999840,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-53.166642,0,1,1
False,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-05-52.499836,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-19.866657,1,1,1
False,,0,,True,141.2267680009707,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-24.233127,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-32.799985,0,1,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-10-11.366382,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-13.866409,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-00-57.199973,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-30.433235,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-51.033198,1,1,1
True,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-03-09.166579,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-51.299781,1,0,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-18.599712,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-43.366451,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-42.333202,1,1,1
True,107.54068997360952,2,sheet,False,,0,,False,right,red,center,GREEN,1.0,75,0-08-53.066419,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-07.666524,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-47.099950,1,1,1
True,86.05230967266364,1,watch,False,,0,,False,,,,,,80,0-02-11.033272,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-06-54.066474,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-32.133263,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-27.366542,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-16.966380,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-12.033188,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-40.933063,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-12.633188,1,1,1
False,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-09-30.699735,1,0,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-02-28.233264,0,1,1
True,72.83543093852057,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-48.733004,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-22.866489,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-47.099978,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-00.099916,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-01.599943,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-13.733159,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-47.633227,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-11.866577,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-03.799887,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-56.833223,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-40.333203,1,1,1
True,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-07-50.899781,1,0,1
False,,0,,False,,0,,False,,,,,,80,0-08-12.566438,1,0,1
False,,0,,True,181.46625030566977,1,headphone,True,left,red,right,GREEN,1.0,30,0-07-27.133125,1,0,1
True,89.19641248391103,1,watch,True,,0,,False,,,,,,80,0-07-09.533134,0,1,1
False,,1,cell phone,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-07.266524,1,1,1
True,144.90341610879986,1,cell phone,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-07.299857,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-14.099714,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-17.799880,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-59.633166,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-18.066658,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-35.233205,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-43.299952,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-34.099873,1,1,1
True,,0,,True,150.23315213360866,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-39.366453,1,0,1
True,169.77926846349644,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-28.099847,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-10-25.099709,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-04.633303,0,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-24.899765,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-10-21.933044,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-04-17.699880,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-39.499926,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-07-10.733133,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-32.699678,1,1,1
True,237.28674636397204,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-07.099746,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-15.799937,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,YELLOW,1.0,35,0-10-30.233040,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-43.299840,1,1,1
True,,0,,False,,1,cell phone,True,left,red,center,GREEN,1.0,25,0-10-05.499718,1,1,1
True,,0,,False,,1,headphone,False,,,,,,80,0-03-32.399901,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-52.699780,1,0,1
True,205.00975586542216,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-35.066511,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-14.199826,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-14.966604,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-04-16.266547,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-05.966636,0,1,1
True,100.72239075796404,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-53.899668,1,1,1
True,131.4610208388783,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-36.333177,0,1,1
True,107.91200118615167,2,sheet,False,,0,,False,left,red,center,GREEN,1.0,75,0-08-52.766419,1,1,1
True,,0,,True,146.01369798755184,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-54.666446,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-01-40.566620,1,1,1
True,190.60167890131504,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-08.199689,1,1,1
False,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-08-28.933097,1,1,1
True,241.66091947189145,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-54.866418,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-44.166479,0,0,0
True,,0,,False,,0,,True,right,red,center,ORANGE,1.0,35,0-00-21.266657,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-54.499807,1,1,1
False,,1,cell phone,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-04.766525,0,1,1
True,87.6184911990614,1,watch,False,,0,,False,,,,,,80,0-02-09.366606,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-46.866477,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-37.133316,0,1,1
True,,0,,False,,1,cell phone,True,left,red,center,GREEN,1.0,25,0-10-03.366386,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-08.533301,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-44.566562,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-54.833112,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-32.033318,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-58.999945,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-57.933167,0,0,0
True,,0,,False,,0,,False,,,,,,80,0-03-39.966564,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-39.733008,1,1,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-08-15.266436,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-03-55.299891,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-00-49.266644,0,1,1
True,189.44656238633627,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-03.199692,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-00-55.599974,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-19.533073,1,0,1
False,,0,,True,177.88198334851114,1,cell phone,False,,,,,,80,0-08-20.933100,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-59.499917,0,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-07-12.766465,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-11.733049,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-06-43.966479,0,0,0
True,,0,,False,,0,,False,,,,,,80,0-08-27.066431,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-48.599977,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-10.433328,0,1,1
True,171.23083834403195,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-39.733175,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-50.499865,1,1,1
False,,0,,True,,0,,True,right,red,center,YELLOW,1.0,35,0-10-16.499713,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-16.233019,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-59.166611,1,1,1
True,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-08-29.399763,1,1,1
True,,0,,False,,1,headphone,True,left,red,right,GREEN,1.0,30,0-04-53.066530,1,1,1
True,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-10-47.633032,1,1,1
